CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
3,13179124,2024-01-14 04:00:00,Западно-Сибирская,"З-СИБ, ВЧДЭ-6 ИНСКАЯ",,,,Засорение (замерзание) магистральной/ подводящих труб,CV,2024,,,,,,,12 days 18:25:00,18385.0,100.0,43,0.028747433264887063
3,13180088,2024-01-15 01:50:00,Восточно-Сибирская,"КРАС, ВЧДЭ-1 БОГОТОЛ",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,13 days 16:15:00,19695.0,1310.0,44,0.02943189596167009
3,13180380,2024-01-15 09:55:00,Забайкальская,"ЗАБ, ВЧДЭ-7 БЕЛОГОРСК",,,,Ослабление (разрушение) торцевого крепления,CV,2024,,,,,,,14 days 00:20:00,20180.0,485.0,45,0.030116358658453114
3,13180576,2024-01-15 11:23:00,Свердловская,"СВЕРД, ВЧДЭ-4",,,,"Неисправность лабиринтной части корпуса буксы (задиры, забоины и т.д.)",CV,2024,,,,,,,14 days 01:48:00,20268.0,88.0,46,0.030800821355236138
3,13181174,2024-01-15 13:50:00,Южно-Уральская,"Ю-УР, ВЧДЭ-2 ОРЕНБУРГ",,,,Неисправность тормозного цилиндра грузового вагона,CV,2024,,,,,,,14 days 04:15:00,20415.0,147.0,47,0.03148528405201916
2,13181418,2024-01-15 16:10:00,Свердловская,"СВЕРД, ВЧДЭ-4","1шт ч(к учету 0,83ч)",,,Надиры типа «елочка» на торцах роликов и бортах колец,CV,2024,0.0,"0,83ч",,,,,14 days 06:35:00,20555.0,140.0,48,0.03216974674880219
3,13183829,2024-01-16 00:30:00,Куйбышевская,"С-КАВ, ВЧДЗ-13 КРАСНОДАР",,,,Тонкий гребень колеса грузового вагона,CV,2024,,,,,,,14 days 14:55:00,21055.0,500.0,49,0.03285420944558522
2,13195158,2024-01-16 09:04:00,Забайкальская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","17шт (к учету 10) ч(к учету 6,07ч)",,,"Шелушение, раковины, коррозия на деталях подшипника",CV,2024,10.0,"6,07ч",,,,,14 days 23:29:00,21569.0,514.0,50,0.03353867214236824
3,13182970,2024-01-16 21:14:00,Южно-Уральская,"Ю-УР, ВЧДЭ-1 ЧЕЛЯБИНСК",,,,Повреждение/трещина корпуса резьбового тройника,CV,2024,,,,,,,15 days 11:39:00,22299.0,730.0,51,0.034223134839151265
3,13186428,2024-01-17 05:00:00,Забайкальская,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,15 days 19:25:00,22765.0,466.0,52,0.03490759753593429
3,13185165,2024-01-17 09:29:00,Южно-Уральская,"З-СИБ, ВЧДЭ-12 ВХОДНАЯ",,,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,,,,,,,15 days 23:54:00,23034.0,269.0,53,0.03559206023271732
2,13188453,2024-01-17 15:08:00,Забайкальская,"В-СИБ, ВЧДЭ-10 УЛАН-УДЭ","1шт ч(к учету 0,25ч)",,,Неравномерный прокат по кругу катания колеса грузового вагона выше нормы,CV,2024,0.0,"0,25ч",,,,,16 days 05:33:00,23373.0,339.0,54,0.03627652292950034
2,13184660,2024-01-17 19:00:00,Восточно-Сибирская,"КРАС, ВЧДЭ-7 КРАСНОЯРСК-ВОСТ","1шт ч(к учету 0,67ч)",,,Выщербина на ободе колеса грузового вагона,CV,2024,0.0,"0,67ч",,,,,16 days 09:25:00,23605.0,232.0,55,0.03696098562628337
3,13189712,2024-01-17 19:23:00,Западно-Сибирская,"ОКТ, ВЧДЭ-13 САНКТ-ПЕТЕРБУРГ-СОРТ-ВИТ",,,,Повреждение крышки люка грузового вагона,CV,2024,,,,,,,16 days 09:48:00,23628.0,23.0,56,0.03764544832306639
