CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0,CUSUM_ALARM
1,13201334,2024-02-01 08:20:00,Забайкальская,"ЗАБ, ШЧ-9","12шт (к учету 11) ч(к учету 7,7ч)",,,"Конденсатор, снижение емкости",CSH,2024,11.0,"7,7ч",,,,,30 days 22:45:00,44565.0,53.0,57,0.0729166666666666,Зима,0.0015128593040847,0
2,13207070,2024-02-05 16:30:00,Забайкальская,"ЗАБ, ШЧ-1",,,"2шт (к учету 1) ч(к учету 0,2)ч","Системный блок, сбой программного обеспечения",CSH,2024,,,,,1.0,"0,2ч",35 days 06:55:00,50815.0,6250.0,58,0.07421875,Зима,0.0015128593040847,0
2,13207222,2024-02-05 18:40:00,Забайкальская,"ЗАБ, ШЧ-10",,"1шт ч(к учету 0,25ч)",,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,,,1.0,"0,25ч",,,35 days 09:05:00,50945.0,130.0,59,0.0755208333333333,Зима,0.0015128593040847,0
3,13207533,2024-02-06 04:12:00,Забайкальская,"ЗАБ, ШЧ-6","3шт ч(к учету 0,12ч)",,,"Монтаж, нарушение изоляции",CSH,2024,3.0,"0,12ч",,,,,35 days 18:37:00,51517.0,572.0,60,0.0768229166666666,Зима,0.0015128593040847,0
1,13207786,2024-02-06 07:41:00,Забайкальская,"ЗАБ, ВЧДЭ-6 МОГОЧА","13шт (к учету 11) ч(к учету 6,3ч)",,,Обрыв (излом) трубы магистрали воздухопровода и подводящих труб,CV,2024,11.0,"6,3ч",,,,,35 days 22:06:00,51726.0,209.0,61,0.078125,Зима,0.0015128593040847,0
3,13209907,2024-02-07 04:32:00,Забайкальская,"ЗАБ, ШЧ-9",,,,Сбой АЛС с задержкой поезда,CSH,2024,,,,,,,36 days 18:57:00,52977.0,1251.0,62,0.0794270833333333,Зима,0.0015128593040847,0
2,13211992,2024-02-08 02:25:00,Забайкальская,"ЗАБ, ШЧ-7 (Р)","1шт ч(к учету 0,18ч)",,"2шт ч(к учету 0,28)ч","Обмотка, обрыв обмотки",CSH,2024,1.0,"0,18ч",,,2.0,"0,28ч",37 days 16:50:00,54290.0,1313.0,63,0.0807291666666666,Зима,0.0015128593040847,0
1,13214862,2024-02-09 08:20:00,Забайкальская,"ЗАБ, ШЧ-5","20шт (к учету 16) ч(к учету 16,88ч)","1шт ч(к учету 0,42ч)",,"Контактная система, увеличенное сопротивление контакта",CSH,2024,16.0,"16,88ч",1.0,"0,42ч",,,38 days 22:45:00,56085.0,1795.0,64,0.08203125,Зима,0.0015128593040847,0
1,13216210,2024-02-10 03:49:00,Забайкальская,"ЗАБ, ТЧЭ-13","3шт ч(к учету 3,83ч)",,,"Обрыв провода, кабеля низковольтных цепей и цепей управления",CT,2024,3.0,"3,83ч",,,,,39 days 18:14:00,57254.0,1169.0,65,0.0833333333333333,Зима,0.0015128593040847,0
3,13221339,2024-02-10 10:00:00,Забайкальская,"Д-ВОСТ, ВЧДЭ-1 ХАБАРОВСК",,,,Выщербина на ободе колеса грузового вагона,CV,2024,,,,,,,40 days 00:25:00,57625.0,371.0,66,0.0846354166666666,Зима,0.0015128593040847,0
2,13216337,2024-02-10 11:50:00,Забайкальская,"ЗАБ, ШЧ-1","5шт ч(к учету 2,48ч)",,,"Диод, пробой",CSH,2024,5.0,"2,48ч",,,,,40 days 02:15:00,57735.0,110.0,67,0.0859375,Зима,0.0015128593040847,0
1,13216546,2024-02-10 14:10:00,Забайкальская,"ЗАБ, ШЧ-9","3шт ч(к учету 4,03ч)",,,Пониженное сопротивление изоляции монтажа,CSH,2024,3.0,"4,03ч",,,,,40 days 04:35:00,57875.0,140.0,68,0.0872395833333333,Зима,0.0015128593040847,0
1,13216866,2024-02-11 02:59:00,Забайкальская,"ЗАБ, ШЧ-5","19шт ч(к учету 12,43ч)","1шт ч(к учету 0,37ч)",,Отсутствие,CSH,2024,19.0,"12,43ч",1.0,"0,37ч",,,40 days 17:24:00,58644.0,769.0,69,0.0885416666666666,Зима,0.0015128593040847,0
