CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX,SEASON,LAMBDA0
2,13391199,2024-06-05 14:22:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,"2шт ч(к учету 0,47ч)",,"Срабатывание, несоответствие номинала",CSH,2024,,,2.0,"0,47ч",,,156 days 07:01:00,225061.0,679.0,278,0.3763586956521739,Лето,0.0016748144124569
3,13391603,2024-06-05 17:30:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Изоляция, понижение сопротивления",CSH,2024,,,,,,,156 days 10:09:00,225249.0,188.0,279,0.3777173913043478,Лето,0.0016748144124569
3,13391735,2024-06-05 19:25:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,Излом наконечника,CSH,2024,,,,,,,156 days 12:04:00,225364.0,115.0,280,0.3790760869565217,Лето,0.0016748144124569
3,13403706,2024-06-06 10:23:00,Северо-Кавказская,"С-КАВ, ТЧЭ-11","1шт ч(к учету 0,03ч)",,,Повреждения переезда,CT,2024,1.0,"0,03ч",,,,,157 days 03:02:00,226262.0,898.0,281,0.3804347826086957,Лето,0.0016748144124569
3,13393775,2024-06-06 15:10:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Ослабление затяжки болтов,CSH,2024,,,,,,,157 days 07:49:00,226549.0,287.0,282,0.3817934782608695,Лето,0.0016748144124569
3,13406124,2024-06-07 22:07:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,"2шт ч(к учету 0,17ч)",,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,2.0,"0,17ч",,,158 days 14:46:00,228406.0,1857.0,283,0.3831521739130434,Лето,0.0016748144124569
3,13396841,2024-06-08 11:43:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,Нарушение контакта трос/штепсель,CSH,2024,,,,,,,159 days 04:22:00,229222.0,816.0,284,0.3845108695652174,Лето,0.0016748144124569
3,13397363,2024-06-09 02:59:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Контактная система, увеличенное сопротивление контакта",CSH,2024,,,,,,,159 days 19:38:00,230138.0,916.0,285,0.3858695652173913,Лето,0.0016748144124569
3,13397563,2024-06-09 07:55:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Нарушение контакта штепсельного разъема, нарушение контакта",CSH,2024,,,,,,,160 days 00:34:00,230434.0,296.0,286,0.3872282608695652,Лето,0.0016748144124569
3,13398208,2024-06-10 02:17:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Внутренний монтаж, обрыв",CSH,2024,,,,,,,160 days 18:56:00,231536.0,1102.0,287,0.3885869565217391,Лето,0.0016748144124569
3,13398387,2024-06-10 05:58:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,,160 days 22:37:00,231757.0,221.0,288,0.389945652173913,Лето,0.0016748144124569
3,13398516,2024-06-10 06:25:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,160 days 23:04:00,231784.0,27.0,289,0.391304347826087,Лето,0.0016748144124569
3,13405272,2024-06-10 19:00:00,Северо-Кавказская,"С-КАВ, ТЧЭ-12",,,,Прочая неисправность стопорной планки буксовой гайки локомотива,CT,2024,,,,,,,161 days 11:39:00,232539.0,755.0,290,0.3926630434782608,Лето,0.0016748144124569
3,13400505,2024-06-11 00:17:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,161 days 16:56:00,232856.0,317.0,291,0.3940217391304347,Лето,0.0016748144124569
2,13401304,2024-06-11 13:05:00,Северо-Кавказская,"С-КАВ, ШЧ-7","1шт ч(к учету 0,53ч)","6шт ч(к учету 1,23ч)","3шт ч(к учету 0,48)ч","Редуктор, неисправность",CSH,2024,1.0,"0,53ч",6.0,"1,23ч",3.0,"0,48ч",162 days 05:44:00,233624.0,768.0,292,0.3953804347826087,Лето,0.0016748144124569
3,13406024,2024-06-12 17:32:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,,163 days 10:11:00,235331.0,1707.0,293,0.3967391304347826,Лето,0.0016748144124569
2,13404162,2024-06-13 08:47:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,"1шт ч(к учету 0,12ч)",,"Контактная система, подгар контактов",CSH,2024,,,1.0,"0,12ч",,,164 days 01:26:00,236246.0,915.0,294,0.3980978260869565,Лето,0.0016748144124569
3,13403954,2024-06-13 12:14:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,Неисправность устройства сопряжения с объектами,CSH,2024,,,,,,,164 days 04:53:00,236453.0,207.0,295,0.3994565217391304,Лето,0.0016748144124569
3,13405671,2024-06-14 11:03:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,165 days 03:42:00,237822.0,1369.0,296,0.4008152173913043,Лето,0.0016748144124569
2,13405780,2024-06-14 12:42:00,Северо-Кавказская,"С-КАВ, ШЧ-14",,,"5шт ч(к учету 1,1)ч","Жилы, внутренний обрыв",CSH,2024,,,,,5.0,"1,1ч",165 days 05:21:00,237921.0,99.0,297,0.4021739130434782,Лето,0.0016748144124569
3,13406156,2024-06-14 14:30:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Жилы, обрыв",CSH,2024,,,,,,,165 days 07:09:00,238029.0,108.0,298,0.4035326086956521,Лето,0.0016748144124569
3,13405982,2024-06-14 14:35:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,165 days 07:14:00,238034.0,5.0,299,0.4048913043478261,Лето,0.0016748144124569
3,13406068,2024-06-14 15:06:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Ламподержатель, нарушение контакта",CSH,2024,,,,,,,165 days 07:45:00,238065.0,31.0,300,0.40625,Лето,0.0016748144124569
2,13430450,2024-06-14 16:04:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)",,"3шт ч(к учету 0,73ч)",,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,,,3.0,"0,73ч",,,165 days 08:43:00,238123.0,58.0,301,0.4076086956521739,Лето,0.0016748144124569
3,13406938,2024-06-15 12:08:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Срабатывание, атмосферные перенапряжения",CSH,2024,,,,,,,166 days 04:47:00,239327.0,1204.0,302,0.4089673913043478,Лето,0.0016748144124569
2,13406973,2024-06-15 12:53:00,Северо-Кавказская,"С-КАВ, ШЧ-12","1шт ч(к учету 0,47ч)","2шт ч(к учету 0,55ч)",,"Срабатывание, несоответствие номинала",CSH,2024,1.0,"0,47ч",2.0,"0,55ч",,,166 days 05:32:00,239372.0,45.0,303,0.4103260869565217,Лето,0.0016748144124569
2,13407179,2024-06-15 16:53:00,Северо-Кавказская,"С-КАВ, ШЧ-3 (Р)","4шт (к учету 2) ч(к учету 1,77ч)","2шт ч(к учету 0,4ч)",,"Контактная система, подгар контактов",CSH,2024,2.0,"1,77ч",2.0,"0,4ч",,,166 days 09:32:00,239612.0,240.0,304,0.4116847826086957,Лето,0.0016748144124569
3,13407352,2024-06-15 22:22:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Кнопки, излом контакта",CSH,2024,,,,,,,166 days 15:01:00,239941.0,329.0,305,0.4130434782608695,Лето,0.0016748144124569
2,13407489,2024-06-16 04:08:00,Северо-Кавказская,"С-КАВ, ШЧ-10","9шт ч(к учету 3,65ч)",,,Неисправность,CSH,2024,9.0,"3,65ч",,,,,166 days 20:47:00,240287.0,346.0,306,0.4144021739130434,Лето,0.0016748144124569
3,13409422,2024-06-17 20:13:00,Северо-Кавказская,"С-КАВ, ШЧ-5 (Р)",,,,"Контактная система, увеличенное сопротивление",CSH,2024,,,,,,,168 days 12:52:00,242692.0,2405.0,307,0.4157608695652174,Лето,0.0016748144124569
3,13409459,2024-06-17 22:33:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Электродвигатель, постоянного тока (МСП, ДСП), обрыв обмотки якоря",CSH,2024,,,,,,,168 days 15:12:00,242832.0,140.0,308,0.4171195652173913,Лето,0.0016748144124569
3,13413402,2024-06-17 22:42:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,"1шт ч(к учету 0,05ч)",,"Срабатывание, несоответствие номинала",CSH,2024,,,1.0,"0,05ч",,,168 days 15:21:00,242841.0,9.0,309,0.4184782608695652,Лето,0.0016748144124569
3,13409806,2024-06-18 06:41:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Нарушение контакта в разъемах блоков, сообщение",CSH,2024,,,,,,,168 days 23:20:00,243320.0,479.0,310,0.4198369565217391,Лето,0.0016748144124569
3,13430453,2024-06-18 11:20:00,Северо-Кавказская,"С-КАВ, ШЧ-7",,"1шт ч(к учету 0,08ч)",,Излом планки,CSH,2024,,,1.0,"0,08ч",,,169 days 03:59:00,243599.0,279.0,311,0.421195652173913,Лето,0.0016748144124569
2,13411049,2024-06-19 01:49:00,Северо-Кавказская,"С-КАВ, ШЧ-10","1шт ч(к учету 0,97ч)","1шт ч(к учету 0,97ч)",,"Автопереключатель, излом ножевых колодок",CSH,2024,1.0,"0,97ч",1.0,"0,97ч",,,169 days 18:28:00,244468.0,869.0,312,0.422554347826087,Лето,0.0016748144124569
2,13412042,2024-06-19 15:07:00,Северо-Кавказская,"С-КАВ, ШЧ-4 (Э)",,"1шт ч(к учету 0,15ч)",,Отсутствие,CSH,2024,,,1.0,"0,15ч",,,170 days 07:46:00,245266.0,798.0,313,0.4239130434782608,Лето,0.0016748144124569
2,13430468,2024-06-19 18:05:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)","1шт ч(к учету 0,57ч)","2шт ч(к учету 0,33ч)",,"Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,1.0,"0,57ч",2.0,"0,33ч",,,170 days 10:44:00,245444.0,178.0,314,0.4252717391304347,Лето,0.0016748144124569
3,13430470,2024-06-19 18:45:00,Северо-Кавказская,"С-КАВ, ШЧ-12",,,"1шт ч(к учету 0,05)ч","Не срабатывание (не перегорание), воздействие тягового тока",CSH,2024,,,,,1.0,"0,05ч",170 days 11:24:00,245484.0,40.0,315,0.4266304347826087,Лето,0.0016748144124569
3,13413012,2024-06-20 10:40:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,Излом наконечника,CSH,2024,,,,,,,171 days 03:19:00,246439.0,955.0,316,0.4279891304347826,Лето,0.0016748144124569
3,13413068,2024-06-20 10:52:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,171 days 03:31:00,246451.0,12.0,317,0.4293478260869565,Лето,0.0016748144124569
3,13414481,2024-06-21 13:06:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,172 days 05:45:00,248025.0,1574.0,318,0.4307065217391304,Лето,0.0016748144124569
2,13443606,2024-06-21 14:46:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,"2шт ч(к учету 0,27ч)",,"Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,2.0,"0,27ч",,,172 days 07:25:00,248125.0,100.0,319,0.4320652173913043,Лето,0.0016748144124569
1,13414871,2024-06-21 17:04:00,Северо-Кавказская,"С-КАВ, ТЧЭ-12",,"3шт ч(к учету 0,98ч)","7шт (к учету 6) ч(к учету 1,8)ч",Прочая неисправность корпуса крана машиниста,CT,2024,,,3.0,"0,98ч",6.0,"1,8ч",172 days 09:43:00,248263.0,138.0,320,0.4334239130434782,Лето,0.0016748144124569
3,13416264,2024-06-23 08:08:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Ламподержатель, нарушение контакта",CSH,2024,,,,,,,174 days 00:47:00,250607.0,2344.0,321,0.4347826086956521,Лето,0.0016748144124569
3,13418246,2024-06-23 19:14:00,Северо-Кавказская,"С-КАВ, ШЧ-10",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,,174 days 11:53:00,251273.0,666.0,322,0.4361413043478261,Лето,0.0016748144124569
3,13416851,2024-06-23 23:19:00,Северо-Кавказская,"С-КАВ, ШЧ-8 (Р)",,,,"Срабатывание, несоответствие номинала",CSH,2024,,,,,,,174 days 15:58:00,251518.0,245.0,323,0.4375,Лето,0.0016748144124569
3,13418396,2024-06-25 01:03:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,175 days 17:42:00,253062.0,1544.0,324,0.4388586956521739,Лето,0.0016748144124569
3,13418762,2024-06-25 06:13:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, нарушение контакта",CSH,2024,,,,,,,175 days 22:52:00,253372.0,310.0,325,0.4402173913043478,Лето,0.0016748144124569
3,13420772,2024-06-25 07:33:00,Северо-Кавказская,"С-КАВ, ШЧ-2",,"1шт ч(к учету 0,05ч)",,Потеря контакта в манжете,CSH,2024,,,1.0,"0,05ч",,,176 days 00:12:00,253452.0,80.0,326,0.4415760869565217,Лето,0.0016748144124569
3,13420773,2024-06-25 12:50:00,Северо-Кавказская,"С-КАВ, ШЧ-19",,,,Неисправность,CSH,2024,,,,,,,176 days 05:29:00,253769.0,317.0,327,0.4429347826086957,Лето,0.0016748144124569
3,13421998,2024-06-26 01:02:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Ламподержатель, нарушение контакта",CSH,2024,,,,,,,176 days 17:41:00,254501.0,732.0,328,0.4442934782608695,Лето,0.0016748144124569
3,13420334,2024-06-26 08:00:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Жилы, внутренний обрыв",CSH,2024,,,,,,,177 days 00:39:00,254919.0,418.0,329,0.4456521739130434,Лето,0.0016748144124569
3,13421997,2024-06-26 11:28:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Ламподержатель, нарушение контакта",CSH,2024,,,,,,,177 days 04:07:00,255127.0,208.0,330,0.4470108695652174,Лето,0.0016748144124569
3,13422000,2024-06-26 11:48:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, ослабление крепления",CSH,2024,,,,,,,177 days 04:27:00,255147.0,20.0,331,0.4483695652173913,Лето,0.0016748144124569
3,13421228,2024-06-26 16:00:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, ослабление крепления",CSH,2024,,,,,,,177 days 08:39:00,255399.0,252.0,332,0.4497282608695652,Лето,0.0016748144124569
3,13422382,2024-06-26 23:12:00,Северо-Кавказская,"С-КАВ, ШЧ-9",,,,"Не срабатывание (не перегорание), несоответствие номинала",CSH,2024,,,,,,,177 days 15:51:00,255831.0,432.0,333,0.4510869565217391,Лето,0.0016748144124569
3,13422241,2024-06-27 10:56:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Обрыв, коррозия металла",CSH,2024,,,,,,,178 days 03:35:00,256535.0,704.0,334,0.452445652173913,Лето,0.0016748144124569
3,13422242,2024-06-27 11:12:00,Северо-Кавказская,"С-КАВ, ШЧ-18",,,,"Не срабатывание (не перегорание), нарушение контакта штепсельного разъема, ослабление крепления",CSH,2024,,,,,,,178 days 03:51:00,256551.0,16.0,335,0.453804347826087,Лето,0.0016748144124569
