CATEGORY,START_TIME,ROAD,DEPARTMENT,YEAR
3,2024-04-19 07:10:00,Октябрьская,CSH,2024
2,2024-04-19 15:41:00,Октябрьская,CSH,2024
2,2024-04-19 16:53:00,Октябрьская,CSH,2024
3,2024-04-19 23:36:00,Октябрьская,CSH,2024
3,2024-04-20 09:42:00,Октябрьская,CSH,2024
2,2024-04-21 01:01:00,Октябрьская,CSH,2024
3,2024-04-21 01:57:00,Октябрьская,CSH,2024
2,2024-04-21 02:39:00,Октябрьская,CSH,2024
2,2024-04-21 14:25:00,Октябрьская,CSH,2024
3,2024-04-22 12:44:00,Октябрьская,CSH,2024
3,2024-04-22 15:10:00,Октябрьская,CSH,2024
1,2024-04-22 20:43:00,Октябрьская,CSH,2024
2,2024-04-22 21:06:00,Октябрьская,CSH,2024
2,2024-04-23 04:46:00,Октябрьская,CSH,2024
3,2024-04-23 16:49:00,Октябрьская,CSH,2024
3,2024-04-23 19:40:00,Октябрьская,CSH,2024
3,2024-04-23 23:26:00,Октябрьская,CSH,2024
2,2024-04-24 00:06:00,Октябрьская,CSH,2024
2,2024-04-24 03:30:00,Октябрьская,CSH,2024
3,2024-04-24 07:12:00,Октябрьская,CSH,2024
2,2024-04-24 11:41:00,Октябрьская,CSH,2024
3,2024-04-24 11:50:00,Октябрьская,CSH,2024
3,2024-04-24 17:03:00,Октябрьская,CSH,2024
1,2024-04-24 17:20:00,Октябрьская,CSH,2024
3,2024-04-25 09:27:00,Октябрьская,CSH,2024
3,2024-04-25 11:01:00,Октябрьская,CSH,2024
3,2024-04-25 11:30:00,Октябрьская,CSH,2024
3,2024-04-25 12:40:00,Октябрьская,CSH,2024
3,2024-04-25 16:34:00,Октябрьская,CSH,2024
2,2024-04-26 00:45:00,Октябрьская,CSH,2024
3,2024-04-26 06:05:00,Октябрьская,CSH,2024
2,2024-04-27 13:00:00,Октябрьская,CSH,2024
2,2024-04-27 18:39:00,Октябрьская,CSH,2024
3,2024-04-28 02:24:00,Октябрьская,CSH,2024
3,2024-04-28 05:00:00,Октябрьская,CSH,2024
3,2024-04-28 06:20:00,Октябрьская,CSH,2024
3,2024-04-28 09:28:00,Октябрьская,CSH,2024
3,2024-04-29 23:25:00,Октябрьская,CSH,2024
3,2024-04-30 03:21:00,Октябрьская,CSH,2024
2,2024-04-30 08:55:00,Октябрьская,CSH,2024
3,2024-01-05 04:05:00,Октябрьская,CSH,2024
3,2024-01-05 07:00:00,Октябрьская,CSH,2024
2,2024-02-05 02:25:00,Октябрьская,CSH,2024
2,2024-02-05 02:40:00,Октябрьская,CSH,2024
3,2024-02-05 03:18:00,Октябрьская,CSH,2024
1,2024-02-05 03:58:00,Октябрьская,CSH,2024
3,2024-02-05 12:20:00,Октябрьская,CSH,2024
2,2024-03-05 22:30:00,Октябрьская,CSH,2024
3,2024-05-05 16:55:00,Октябрьская,CSH,2024
3,2024-06-05 10:51:00,Октябрьская,CSH,2024
1,2024-06-05 14:06:00,Октябрьская,CSH,2024
3,2024-06-05 17:12:00,Октябрьская,CSH,2024
2,2024-06-05 23:32:00,Октябрьская,CSH,2024
3,2024-07-05 15:38:00,Октябрьская,CSH,2024
3,2024-10-05 10:45:00,Октябрьская,CSH,2024
3,2024-10-05 14:43:00,Октябрьская,CSH,2024
3,2024-11-05 05:34:00,Октябрьская,CSH,2024
2,2024-11-05 11:14:00,Октябрьская,CSH,2024
3,2024-12-05 02:06:00,Октябрьская,CSH,2024
3,2024-12-05 05:36:00,Октябрьская,CSH,2024
