CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT,DELTA_TIME,DELTA_MINUTES,TIME_DIFF,EVENT_NUMBER,INDEX
3,13168410,2024-01-08 19:37:00,Октябрьская,"ОКТ, ШЧ-12",,,,Отключение внешнего электроснабжения,CSH,2024,,,,,,,7 days 15:52:00,11032.0,60.0,67,0.03291770573566085
2,13168487,2024-01-08 22:49:00,Октябрьская,"ОКТ, ШЧ-11",,,"1шт ч(к учету 0,15)ч","Контактная система, потеря контакта",CSH,2024,,,,,0.0,,7 days 19:04:00,11224.0,192.0,68,0.03341645885286783
2,13168496,2024-01-08 23:16:00,Октябрьская,"ОКТ, ШЧ-16 (Р)","2шт ч(к учету 0,93ч)",,,"Контактная система, сваривание",CSH,2024,0.0,"0,93ч",,,,,7 days 19:31:00,11251.0,27.0,69,0.03391521197007481
3,13168655,2024-01-09 03:11:00,Октябрьская,"ОКТ, ШЧ-11",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,,,7 days 23:26:00,11486.0,235.0,70,0.0344139650872818
2,13168887,2024-01-09 07:34:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,"1шт ч(к учету 0,1ч)","1шт ч(к учету 0,1)ч",Неперевод стрелочного перевода по причине напрессовки снега или обледенения остряка и рамного рельса,CSH,2024,,,0.0,"0,1ч",0.0,,8 days 03:49:00,11749.0,263.0,71,0.034912718204488775
2,13169320,2024-01-09 11:31:00,Октябрьская,"ОКТ, ШЧ-11",,"1шт ч(к учету 0,17ч)","1шт ч(к учету 0,38)ч","Нарушение контакта в разъемах блоков, излом розеток",CSH,2024,,,0.0,"0,17ч",0.0,,8 days 07:46:00,11986.0,237.0,72,0.03541147132169576
2,13169313,2024-01-09 11:36:00,Октябрьская,"ОКТ, ШЧ-11",,,"1шт ч(к учету 0,13)ч","Конденсатор, снижение емкости",CSH,2024,,,,,0.0,,8 days 07:51:00,11991.0,5.0,73,0.035910224438902745
2,13169683,2024-01-09 11:41:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,"1шт ч(к учету 0,42ч)",,"Нарушение контакта в штепсельных розетках, замятие контакта",CSH,2024,,,0.0,"0,42ч",,,8 days 07:56:00,11996.0,5.0,74,0.03640897755610972
3,13169324,2024-01-09 11:49:00,Октябрьская,"ОКТ, ТЧЭ-4",,,,Прочая неисправность корпуса автосцепки локомотива,CT,2024,,,,,,,8 days 08:04:00,12004.0,8.0,75,0.03690773067331671
3,13169626,2024-01-09 13:18:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Схлестывание проводов линий СЦБ,CSH,2024,,,,,,,8 days 09:33:00,12093.0,89.0,76,0.03740648379052369
2,13170063,2024-01-09 16:45:00,Октябрьская,"ОКТ, ИЧ-2 Ш","1шт ч(к учету 0,35ч)",,,Схлестывание проводов линий СЦБ,CSH,2024,0.0,"0,35ч",,,,,8 days 13:00:00,12300.0,207.0,77,0.03790523690773067
2,13170157,2024-01-09 18:14:00,Октябрьская,"ОКТ, ШЧ-15 (Э)","1шт ч(к учету 0,37ч)",,,Выдувание проводов линии энергоснабжения нетяговых потребителей,CSH,2024,0.0,"0,37ч",,,,,8 days 14:29:00,12389.0,89.0,78,0.038403990024937655
3,13170622,2024-01-10 05:25:00,Октябрьская,"ОКТ, ШЧ-16 (Р)",,,,"Транзистор, обрыв",CSH,2024,,,,,,,9 days 01:40:00,13060.0,671.0,79,0.03890274314214464
3,13171149,2024-01-10 10:22:00,Октябрьская,"ОКТ, ТЧЭ-12",,,,Прочая неисправность манжеты тормозного цилиндра,CT,2024,,,,,,,9 days 06:37:00,13357.0,297.0,80,0.03940149625935162
2,13171189,2024-01-10 10:40:00,Октябрьская,"ОКТ, ШЧ-11",,,"2шт ч(к учету 0,22)ч","Нарушение контакта в штепсельных розетках, неисправность контактных губок",CSH,2024,,,,,0.0,,9 days 06:55:00,13375.0,18.0,81,0.0399002493765586
2,13172881,2024-01-10 20:44:00,Октябрьская,"ОКТ, ШЧ-23 (Э)","1шт ч(к учету 0,85ч)",,,"Конденсатор, потеря контакта",CSH,2024,0.0,"0,85ч",,,,,9 days 16:59:00,13979.0,604.0,82,0.04039900249376559
