CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13037928,2023-09-30 07:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Потеря контакта в ламподержателе линзового светофора,CSH,2023,,,,,,
3,13037933,2023-09-30 07:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Потеря контакта в ламподержателе линзового светофора,CSH,2023,,,,,,
3,13034829,2023-09-30 17:10:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,CSH,2023,,,,,,
2,13035483,2023-10-01 10:04:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО","1шт 0,47ч",,"1шт 0,22ч",Ослабление затяжки болтов перемычки,CSH,2023,1.0,"0,47ч",,,1.0,"0,22ч"
3,13036089,2023-10-02 01:44:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,,,,,,
3,13045669,2023-10-03 02:20:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",,,,Нарушение временных характеристик реле аппаратуры АБ,CSH,2023,,,,,,
3,13044358,2023-10-03 09:50:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
2,13038910,2023-10-03 13:43:00,Восточно-Сибирская,"В-СИБ, ШЧ-5 ИРКУТСК-СОРТИРОВОЧНЫЙ","2шт 0,47ч",,,Излом элементов реле аппаратуры постовых устройств ЭЦ,CSH,2023,2.0,"0,47ч",,,,
3,13039373,2023-10-03 14:50:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ",,,,Сбой в работе центрального процессорного модуля,CSH,2023,,,,,,
2,13039540,2023-10-03 17:34:00,Восточно-Сибирская,"В-СИБ, ШЧ-10 ВИХОРЕВКА","1шт 0,42ч",,"1шт 0,15ч",Разрегулировка временных параметров трансмиттеров аппаратуры АБ,CSH,2023,1.0,"0,42ч",,,1.0,"0,15ч"
2,13039832,2023-10-04 04:30:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК","3шт 0,65ч",,,Нарушение изоляции стативов для размещения постовых устройств ЭЦ,CSH,2023,3.0,"0,65ч",,,,
3,13042153,2023-10-05 00:55:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение контакта во внутреннем монтаже СП-6К,CSH,2023,,,,,,
2,13043432,2023-10-05 13:20:00,Восточно-Сибирская,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК","1шт 0,88ч",,,Нарушение регулировки усилия перевода СП-6М,CSH,2023,1.0,"0,88ч",,,,
3,13048025,2023-10-06 11:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК",,,,Обрыв элементов в защитном блоке аппаратуры постовых устройств ЭЦ,CSH,2023,,,,,,
3,13048103,2023-10-07 02:13:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,"Нарушение монтажа стативов для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
3,13051249,2023-10-08 03:19:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13048104,2023-10-08 18:11:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,Неисправность системного блока АРМ линейного пункта ДК,CSH,2023,,,,,,
3,13053616,2023-10-09 05:40:00,Восточно-Сибирская,"В-СИБ, ШЧ-6 (Р)",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
2,13050358,2023-10-10 11:01:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ","1шт 0,43ч",,,Перегорание лампы линзового светофора,CSH,2023,1.0,"0,43ч",,,,
2,13050802,2023-10-10 15:34:00,Восточно-Сибирская,"В-СИБ, ШЧ-11 КОРШУНИХА-АНГАРСКАЯ","4шт 0,92ч",,,"Обрыв жил сигнально-блокировочного металлического кабеля светофоров, указателей и полос",CSH,2023,4.0,"0,92ч",,,,
3,13051426,2023-10-11 04:55:00,Восточно-Сибирская,"В-СИБ, ШЧ-1 ТАЙШЕТ",,,,Неисправность элементов крепления приборов на стативах для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
3,13058498,2023-10-11 11:27:00,Восточно-Сибирская,"В-СИБ, ШЧ-10 ВИХОРЕВКА",,,,Нарушение герметичности колбы лампы линзового светофора,CSH,2023,,,,,,
3,13054997,2023-10-12 09:27:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,,,,,,
1,13055661,2023-10-13 00:25:00,Восточно-Сибирская,"В-СИБ, ШЧ-2 НИЖНЕУДИНСК","16шт (к учету 13) 14,47ч",,,Снижение емкости конденсаторов в блоках элементов аппаратуры постовых устройств ЭЦ,CSH,2023,13.0,"14,47ч",,,,
3,13059111,2023-10-13 06:07:00,Восточно-Сибирская,"В-СИБ, ШЧ-6 (Р)",,,,Неисправность элементов крепления приборов в шкафах для размещения устройств АБ,CSH,2023,,,,,,
3,13056835,2023-10-13 12:51:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Разрегулировка контактов элементов пульта-табло постовых устройств ЭЦ,CSH,2023,,,,,,
3,13057580,2023-10-13 20:44:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Пробой элементов преобразователей электропитания рельсовых цепей,CSH,2023,,,,,,
2,13057567,2023-10-13 23:56:00,Восточно-Сибирская,"В-СИБ, ШЧ-5 ИРКУТСК-СОРТИРОВОЧНЫЙ","1шт 0,68ч",,,Разрегулировка контактов автопереключателя СП-6М,CSH,2023,1.0,"0,68ч",,,,
3,13059176,2023-10-14 03:48:00,Восточно-Сибирская,"В-СИБ, ШЧ-5 ИРКУТСК-СОРТИРОВОЧНЫЙ",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
3,13057718,2023-10-14 05:41:00,Восточно-Сибирская,"В-СИБ, ШЧ-7 СЛЮДЯНКА",,,,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,CSH,2023,,,,,,
3,13057735,2023-10-14 06:31:00,Восточно-Сибирская,"В-СИБ, ШЧ-7 СЛЮДЯНКА",,,,Неисправность напольного электронного модуля (НЭМ),CSH,2023,,,,,,
3,13059261,2023-10-14 19:00:00,Восточно-Сибирская,"В-СИБ, ШЧ-5 ИРКУТСК-СОРТИРОВОЧНЫЙ",,,,"Нарушение изоляции ящика для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
1,13058368,2023-10-15 04:38:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО","1шт 1,47ч",,,Перегорание плавкой вставки (проволоки) предохранителей аппаратуры защиты постовых устройств ЭЦ,CSH,2023,1.0,"1,47ч",,,,
3,13058583,2023-10-15 11:02:00,Восточно-Сибирская,"В-СИБ, ШЧ-10 ВИХОРЕВКА",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
3,13058581,2023-10-15 11:23:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,,,,,,
3,13059262,2023-10-15 13:16:00,Восточно-Сибирская,"В-СИБ, ШЧ-5 ИРКУТСК-СОРТИРОВОЧНЫЙ",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13060810,2023-10-16 10:07:00,Восточно-Сибирская,"В-СИБ, ШЧ-1 ТАЙШЕТ","1шт 0,17ч","1шт 0,03ч",,"Перегорание плавкой вставки (проволоки) предохранителей аппаратуры защиты светофоров, указателей и полос",CSH,2023,1.0,"0,17ч",1.0,"0,03ч",,
3,13063100,2023-10-17 02:31:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
3,13060995,2023-10-17 12:50:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13062275,2023-10-17 14:04:00,Восточно-Сибирская,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",,,,Нарушение контакта навесного монтажа аппаратуры устройств ПС,CSH,2023,,,,,,
3,13062322,2023-10-18 02:55:00,Восточно-Сибирская,"В-СИБ, ШЧ-8 УЛАН-УДЭ",,,,Выгорание секций СП-6К,CSH,2023,,,,,,
3,13064270,2023-10-18 12:27:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
3,13066214,2023-10-18 14:40:00,Восточно-Сибирская,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК",,,,"Нарушение монтажа шкафов для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
2,13062830,2023-10-18 21:43:00,Восточно-Сибирская,"В-СИБ, ШЧ-13 СЕВЕРОБАЙКАЛЬСК","1шт 0,28ч",,,Несоответствие типов выравнивателей (ограничителей) аппаратуры защиты рельсовых цепей,CSH,2023,1.0,"0,28ч",,,,
2,13063014,2023-10-19 01:21:00,Восточно-Сибирская,"В-СИБ, ШЧ-3 ЗИМА","2шт 0,5ч","1шт 0,15ч",,"Повышенное переходное сопротивление между элементами (штепсель-рельс, провод (трос)-штепсель, провод (трос)-наконечник)",CSH,2023,2.0,"0,5ч",1.0,"0,15ч",,
3,13063087,2023-10-19 03:23:00,Восточно-Сибирская,"В-СИБ, ШЧ-14 ТАКСИМО",,,,Нарушение контакта в монтаже в путевых ящиках для размещения аппаратуры рельсовых цепей,CSH,2023,,,,,,
2,13064170,2023-10-19 17:14:00,Восточно-Сибирская,"В-СИБ, ШЧ-6 (Р)","5шт 3,93ч",,,Обрыв электрической цепи элементов дешифраторной ячейки аппаратуры АБ,CSH,2023,5.0,"3,93ч",,,,
