CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
2,12882740,2023-06-11 13:25:00,Московская,"МОСК, ШЧ-8",,,"1шт 0,17ч",Обрыв жил кабеля линий СЦБ напряжением до 1000 В,CSH,2023,,,,,1.0,"0,17ч"
3,12882821,2023-06-11 16:13:00,Московская,"МОСК, ШЧ-33",,,,Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,,,,,,
3,12883439,2023-06-12 08:33:00,Московская,"МОСК, ШЧ-4",,,,Сбой в работе центрального процессорного модуля,CSH,2023,,,,,,
3,12883615,2023-06-12 11:15:00,Московская,"МОСК, ШЧ-21",,,,Неисправность элементов блока выдержки времени аппаратуры постовых устройств ЭЦ,CSH,2023,,,,,,
2,12884202,2023-06-13 05:30:00,Московская,"МОСК, ШЧ-19","1шт 0,57ч",,,Закорачивание РЦ,CSH,2023,1.0,"0,57ч",,,,
1,12885048,2023-06-13 12:48:00,Московская,"МОСК, ШЧ-33","1шт 0,87ч",,"1шт 1,05ч",Обрыв металлического сигнально-блокировочного кабеля,CSH,2023,1.0,"0,87ч",,,1.0,"1,05ч"
1,12886057,2023-06-14 04:59:00,Московская,"МОСК, ШЧ-28","4шт 3,98ч",,"1шт 0,17ч",Нарушение монтажа шкафов для размещения устройств АБ,CSH,2023,4.0,"3,98ч",,,1.0,"0,17ч"
2,12886150,2023-06-14 06:18:00,Московская,"МОСК, ШЧ-34",,,"1шт 0,15ч",Некачественная пайка монтажа линзового светофора,CSH,2023,,,,,1.0,"0,15ч"
2,12887163,2023-06-14 13:13:00,Московская,"МОСК, ШЧ-4",,,"1шт 0,12ч",Неисправность рамного рельса стрелочного перевода,CSH,2023,,,,,1.0,"0,12ч"
3,12888866,2023-06-15 11:07:00,Московская,"МОСК, ШЧ-24",,,,"Нарушение монтажа шкафов для размещения аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
3,12889043,2023-06-15 13:10:00,Московская,"МОСК, ШЧ-33",,,,Короткое замыкание навесного монтажа аппаратуры РЦ,CSH,2023,,,,,,
3,12889265,2023-06-15 14:30:00,Московская,"МОСК, ШЧ-33",,,,Замыкание (схлестывание) стальных проводов,CSH,2023,,,,,,
3,12889915,2023-06-16 05:24:00,Московская,"МОСК, ШЧ-15",,,,"Неисправность деталей блока элементов аппаратуры светофоров, указателей и полос",CSH,2023,,,,,,
3,12890492,2023-06-16 12:06:00,Московская,"МОСК, ИЧ МОСКВА Ш",,,,Неисправность разъема,CSH,2023,,,,,,
2,12890861,2023-06-16 15:45:00,Московская,"МОСК, ШЧ-14",,,"7шт 0,77ч",Короткое замыкание (пробой) элементов блока питания аппаратуры АБ,CSH,2023,,,,,7.0,"0,77ч"
2,12890885,2023-06-16 16:09:00,Московская,"МОСК, ШЧ-34",,,"1шт 0,25ч",Короткое замыкание внешнего монтажа аппаратуры электропитания рельсовых цепей,CSH,2023,,,,,1.0,"0,25ч"
2,12891364,2023-06-17 07:05:00,Московская,"МОСК, ШЧ-5","1шт 0,27ч",,"1шт 0,5ч",Потеря контакта в ламподержателе линзового светофора,CSH,2023,1.0,"0,27ч",,,1.0,"0,5ч"
2,12892193,2023-06-18 06:10:00,Московская,"МОСК, ШЧ-5","2шт 0,75ч",,,Обрыв деталей блока элементов аппаратуры АБ,CSH,2023,2.0,"0,75ч",,,,
2,12892475,2023-06-18 12:51:00,Московская,"МОСК, ШЧ-6",,,"3шт 0,67ч",Ослабление крепления СП-6М,CSH,2023,,,,,3.0,"0,67ч"
3,12893539,2023-06-19 12:25:00,Московская,"МОСК, ШЧ-28",,,,Нарушение монтажа стативов для размещения постовых устройств ЭЦ,CSH,2023,,,,,,
2,12893598,2023-06-19 13:52:00,Московская,"МОСК, ШЧ-28",,,"1шт 0,47ч",Неисправность бесконтактной аппаратуры СЦБ,CSH,2023,,,,,1.0,"0,47ч"
2,12893833,2023-06-19 16:18:00,Московская,"МОСК, ШЧ-5","4шт 1,47ч",,,"Неисправность платы концентратора информации, объектного контроллера",CSH,2023,4.0,"1,47ч",,,,
2,12917929,2023-06-19 18:05:00,Московская,"МОСК, ШЧ-15",,,"2шт 0,22ч",Неисправность монтажа,CSH,2023,,,,,2.0,"0,22ч"
3,12894008,2023-06-19 20:03:00,Московская,"МОСК, ШЧ-15",,,,Короткое замыкание изолирующего стыка,CSH,2023,,,,,,
3,12894123,2023-06-20 00:45:00,Московская,"МОСК, ИЧ-2 ЛЬГОВСКАЯ Ш",,,,Перегорание лампы линзового светофора,CSH,2023,,,,,,
2,12894209,2023-06-20 03:15:00,Московская,"МОСК, ШЧ-21",,"1шт 0,2ч",,Нарушение контакта в монтаже в ящиках для размещения устройств АБ,CSH,2023,,,1.0,"0,2ч",,
2,12894297,2023-06-20 05:06:00,Московская,"МОСК, ШЧ-31","1шт 0,75ч",,,Ослабление крепления основания датчика,CSH,2023,1.0,"0,75ч",,,,
2,12894551,2023-06-20 05:51:00,Московская,"МОСК, ШЧ-2",,"1шт 0,12ч",,Обрыв жил контрольного кабеля линий СЦБ,CSH,2023,,,1.0,"0,12ч",,
2,12895759,2023-06-21 05:50:00,Московская,"МОСК, ШЧ-8",,,"3шт 0,33ч",Сверхнормативное переходное сопротивление контактов АВМ аппаратуры защиты АБ,CSH,2023,,,,,3.0,"0,33ч"
2,12896448,2023-06-21 12:12:00,Московская,"МОСК, ШЧ-34","3шт 1,98ч","1шт 0,28ч","3шт 0,37ч",Короткое замыкание монтажа светодиодного светофора,CSH,2023,3.0,"1,98ч",1.0,"0,28ч",3.0,"0,37ч"
