CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13242198,2024-02-29 02:48:00,Горьковская,"ГОРЬК, ШЧ-12",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,
3,13242301,2024-02-29 05:21:00,Горьковская,"ГОРЬК, ШЧ-10",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,
3,13242311,2024-02-29 13:34:00,Горьковская,"ГОРЬК, ШЧ-10",,,,"Срабатывание, коммутационные перенапряжения",CSH,2024,,,,,,
3,13242946,2024-02-29 14:41:00,Горьковская,"ГОРЬК, ШЧ-8",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,
3,13245398,2024-02-29 16:10:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13245404,2024-02-29 16:20:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13245406,2024-02-29 16:49:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13245447,2024-02-29 17:00:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13245429,2024-02-29 17:23:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13245443,2024-02-29 18:48:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13245452,2024-02-29 19:25:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Лампы, перегорание основной нити",CSH,2024,,,,,,
3,13245454,2024-02-29 19:31:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)",,,,"Срабатывание, воздействие тягового тока",CSH,2024,,,,,,
3,13242222,2024-02-29 20:35:00,Горьковская,"ГОРЬК, ШЧ-12",,,,Неисправность ПО объектного контроллера,CSH,2024,,,,,,
3,13242313,2024-02-29 23:28:00,Горьковская,"ГОРЬК, ШЧ-10",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,
2,13242130,2024-03-01 13:24:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)","6шт ч(к учету 1,65ч)",,"1шт ч(к учету 0,13)ч","Срабатывание, воздействие тягового тока",CSH,2024,6.0,"1,65ч",,,1.0,"0,13ч"
2,13243085,2024-03-02 22:05:00,Горьковская,"ГОРЬК, ИЧ-4 КАНАШ Ш",,"1шт ч(к учету 0,35ч)",,Нарушение контакта трос/контактный болт,CSH,2024,,,1.0,"0,35ч",,
1,13243456,2024-03-03 08:01:00,Горьковская,"ГОРЬК, ШЧ-12","3шт ч(к учету 4,55ч)",,,Обрыв монтажного провода,CSH,2024,3.0,"4,55ч",,,,
1,13244448,2024-03-04 08:45:00,Горьковская,"ГОРЬК, ШЧ-6 (Р)","3шт (к учету 2) ч(к учету 2,23ч)",,"1шт ч(к учету 0,37)ч","Контактная система, потеря контакта",CSH,2024,2.0,"2,23ч",,,1.0,"0,37ч"
2,13246573,2024-03-05 09:05:00,Горьковская,"ГОРЬК, ШЧ-5 (Э)","2шт ч(к учету 1,08ч)",,,"Обмотка, обрыв",CSH,2024,2.0,"1,08ч",,,,
