CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
3,13397209,2024-06-08 21:35:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,,,,,,
2,13397208,2024-06-08 21:51:00,Октябрьская,"ОКТ, ИЧ-2 Ш","3шт (к учету 2) ч(к учету 1,82ч)",,,"Нарушение контакта в штепсельных розетках, сообщение",CSH,2024,2.0,"1,82ч",,,,
3,13397308,2024-06-09 01:37:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,,,Деформация,CSH,2024,,,,,,
3,13397987,2024-06-09 17:43:00,Октябрьская,"ОКТ, ШЧ-21",,,,"Нарушение контакта в разъемах блоков, излом розеток",CSH,2024,,,,,,
3,13398060,2024-06-09 20:01:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Неисправность блока контроля напряжения,CSH,2024,,,,,,
3,13398147,2024-06-10 00:30:00,Октябрьская,"ОКТ, ШЧ-15 (Э)",,,,"Нарушение контакта штепсельного разъема, нарушение контакта",CSH,2024,,,,,,
3,13398255,2024-06-10 03:40:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Пережог плавкой вставки предохранителя линии СЦБ,CSH,2024,,,,,,
3,13398275,2024-06-10 03:45:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,"Пробой, перекрытие предохранителя линии СЦБ",CSH,2024,,,,,,
3,13399843,2024-06-10 19:24:00,Октябрьская,"ОКТ, ШЧ-11",,,,Нарушение контакта трос/штепсель,CSH,2024,,,,,,
2,13399898,2024-06-10 21:27:00,Октябрьская,"ОКТ, ШЧ-20","1шт ч(к учету 0,5ч)",,,"Контактная система, Потеря контакта",CSH,2024,1.0,"0,5ч",,,,
3,13400067,2024-06-11 02:25:00,Октябрьская,"ОКТ, ШЧ-17",,,,"Лампочки индикации, нарушение контакта",CSH,2024,,,,,,
3,13401495,2024-06-11 14:50:00,Октябрьская,"ОКТ, ШЧ-8",,,,Сообщение,CSH,2024,,,,,,
3,13402036,2024-06-12 00:34:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,,,Механические повреждения,CSH,2024,,,,,,
3,13402193,2024-06-12 04:35:00,Октябрьская,"ОКТ, ШЧ-17",,,,Нарушение контакта,CSH,2024,,,,,,
3,13402192,2024-06-12 04:39:00,Октябрьская,"ОКТ, ШЧ-9 (Э)",,,,"Не срабатывание (не перегорание), атмосферные перенапряжения",CSH,2024,,,,,,
3,13402275,2024-06-12 06:51:00,Октябрьская,"ОКТ, ШЧ-12",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,,
2,13402264,2024-06-12 07:08:00,Октябрьская,"ОКТ, ШЧ-12",,,"1шт ч(к учету 0,2)ч","Срабатывание, несоответствие номинала",CSH,2024,,,,,1.0,"0,2ч"
2,13402421,2024-06-12 11:35:00,Октябрьская,"ОКТ, ШЧ-15 (Э)","3шт ч(к учету 2,52ч)",,,"Срабатывание, несоответствие номинала",CSH,2024,3.0,"2,52ч",,,,
3,13402586,2024-06-12 12:15:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Обрыв жил контрольного кабеля линий СЦБ,CSH,2024,,,,,,
3,13402604,2024-06-12 13:44:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,"Обмотка, короткое замыкание",CSH,2024,,,,,,
2,13402737,2024-06-12 16:55:00,Октябрьская,"ОКТ, ШЧ-12","7шт ч(к учету 2,67ч)",,,Прочие неисправности,CSH,2024,7.0,"2,67ч",,,,
2,13402798,2024-06-12 18:55:00,Октябрьская,"ОКТ, ШЧ-19","2шт ч(к учету 0,68ч)","1шт ч(к учету 0,27ч)",,"Диод, пробой",CSH,2024,2.0,"0,68ч",1.0,"0,27ч",,
3,13402864,2024-06-12 20:59:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,"Не срабатывание (не перегорание), атмосферные перенапряжения",CSH,2024,,,,,,
2,13403092,2024-06-13 04:20:00,Октябрьская,"ОКТ, ИЧ-2 Ш","2шт ч(к учету 0,92ч)",,,"Автопереключатель, разрегулировка контактов",CSH,2024,2.0,"0,92ч",,,,
3,13403197,2024-06-13 05:30:00,Октябрьская,"ОКТ, ШЧ-6 (Э)",,,,"Конденсатор, потеря емкости",CSH,2024,,,,,,
3,13403502,2024-06-13 09:30:00,Октябрьская,"ОКТ, ШЧ-21",,,,"Диод, обрыв",CSH,2024,,,,,,
3,13404106,2024-06-13 13:49:00,Октябрьская,"ОКТ, ШЧ-14 (Р)",,,,"Обмотка, обрыв обмотки",CSH,2024,,,,,,
2,13404618,2024-06-13 18:20:00,Октябрьская,"ОКТ, ШЧ-21","1шт ч(к учету 0,48ч)","1шт ч(к учету 0,42ч)",,"Контактная система, сваривание",CSH,2024,1.0,"0,48ч",1.0,"0,42ч",,
3,13404643,2024-06-13 19:01:00,Октябрьская,"ОКТ, ШЧ-5 (Э)",,,,"Демпфирующие устройства, неисправность",CSH,2024,,,,,,
3,13406052,2024-06-14 00:00:00,Октябрьская,"ОКТ, ШЧ-8",,,,"Срабатывание (перегорание), воздействие тягового тока",CSH,2024,,,,,,
2,13404989,2024-06-14 03:45:00,Октябрьская,"ОКТ, ШЧ-20","3шт ч(к учету 0,78ч)",,,"Диод, пробой",CSH,2024,3.0,"0,78ч",,,,
1,13405803,2024-06-14 12:49:00,Октябрьская,"ОКТ, ШЧ-13 (Э)","3шт (к учету 2) ч(к учету 3,88ч)",,,"Резистор, потеря контакта",CSH,2024,2.0,"3,88ч",,,,
3,13406082,2024-06-14 15:01:00,Октябрьская,"ОКТ, ШЧ-9 (Э)",,,,"Срабатывание, атмосферные перенапряжения",CSH,2024,,,,,,
2,13406515,2024-06-15 02:01:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,"1шт ч(к учету 0,15ч)",,"Контактная система, подгар контактов",CSH,2024,,,1.0,"0,15ч",,
3,13406591,2024-06-15 04:32:00,Октябрьская,"ОКТ, ИЧ-2 Ш",,,,Плохой контакт зажимов линий СЦБ,CSH,2024,,,,,,
3,13406969,2024-06-15 12:52:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Трансформаторы, короткое замыкание обмотки",CSH,2024,,,,,,
2,13407040,2024-06-15 14:29:00,Октябрьская,"ОКТ, ШЧ-19","2шт ч(к учету 1,02ч)",,,"Трансформаторы, короткое замыкание обмотки",CSH,2024,2.0,"1,02ч",,,,
3,13407062,2024-06-15 14:38:00,Октябрьская,"ОКТ, ШЧ-19",,,,"Трансформаторы, короткое замыкание обмотки",CSH,2024,,,,,,
