CATEGORY,№,START_TIME,ROAD,RESPONSIBILITY,FREIGHT,PASSENGER,COMMUTER,REASON,DEPARTMENT,YEAR,FREIGHT_COUNT,FREIGHT_TIMEOUT,PASSENGER_COUNT,PASSENGER_TIMEOUT,COMMUTER_COUNT,COMMUTER_TIMEOUT
2,13506201,2024-08-25 22:09:00,Дальневосточная,"Д-ВОСТ, ШЧ-4 (Р)","15шт ч(к учету 7,12ч)","3шт ч(к учету 0,62ч)","2шт ч(к учету 1,13)ч",Неисправность,CSH,2024,7.0,"7,12ч",0.0,"0,62ч",1.0,
1,13506456,2024-08-26 04:14:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","1шт ч(к учету 1,27ч)",,,"Срабатывание, несоответствие номинала",CSH,2024,1.0,"1,27ч",,,,
2,13506820,2024-08-26 07:04:00,Дальневосточная,"Д-ВОСТ, ШЧ-12 (Э)","1шт ч(к учету 0,33ч)",,,"Срабатывание (перегорание), атмосферные перенапряжения",CSH,2024,0.0,"0,33ч",,,,
1,13507060,2024-08-26 13:42:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)","4шт ч(к учету 2,03ч)","2шт ч(к учету 0,4ч)",,"Срабатывание, несоответствие номинала",CSH,2024,2.0,"2,03ч",0.0,"0,4ч",,
2,13507532,2024-08-27 02:14:00,Дальневосточная,"Д-ВОСТ, ШЧ-3 (Э)","9шт ч(к учету 1,77ч)",,,Излом провода под гайкой,CSH,2024,1.0,"1,77ч",,,,
3,13507796,2024-08-27 08:38:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,Неисправность болометра,CSH,2024,,,,,,
2,13508517,2024-08-27 14:18:00,Дальневосточная,"Д-ВОСТ, ШЧ-6 (Э)","3шт ч(к учету 0,98ч)",,,Неисправность,CSH,2024,0.0,"0,98ч",,,,
3,13511599,2024-08-28 00:40:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)",,,,Отсутствие,CSH,2024,,,,,,
3,13510329,2024-08-28 13:51:00,Дальневосточная,"Д-ВОСТ, ШЧ-7 (Р)",,,,"Резистор, обрыв",CSH,2024,,,,,,
2,13509956,2024-08-28 17:34:00,Дальневосточная,"Д-ВОСТ, ШЧ-10 (Э)","1шт ч(к учету 0,27ч)",,,"Срабатывание, коммутационные перенапряжения",CSH,2024,0.0,"0,27ч",,,,
1,13510562,2024-08-29 11:25:00,Дальневосточная,"Д-ВОСТ, ШЧ-14 (Э)","3шт ч(к учету 1,53ч)","2шт ч(к учету 0,32ч)",,"Срабатывание, несоответствие номинала",CSH,2024,1.0,"1,53ч",0.0,"0,32ч",,
2,13511394,2024-08-30 04:38:00,Дальневосточная,"Д-ВОСТ, ШЧ-9 (Э)","3шт ч(к учету 0,75ч)",,,Излом провода под гайкой,CSH,2024,0.0,"0,75ч",,,,
