,START_TIME,CATEGORY,DELTA_TIME,DELTA_SECONDS,TIME_DIFF,INDEX
247,2024-03-30 21:32:00,2,89 days 17:47:00,129227.0,23.0,0.30607187112763323
248,2024-03-30 23:30:00,3,89 days 19:45:00,129345.0,118.0,0.3073110285006196
249,2024-03-31 13:29:00,3,90 days 09:44:00,130184.0,839.0,0.30855018587360594
250,2024-03-31 20:25:00,3,90 days 16:40:00,130600.0,416.0,0.3097893432465923
251,2024-04-03 06:07:00,3,93 days 02:22:00,134062.0,3462.0,0.3110285006195787
252,2024-04-03 06:30:00,3,93 days 02:45:00,134085.0,23.0,0.31226765799256506
253,2024-04-03 15:00:00,3,93 days 11:15:00,134595.0,510.0,0.3135068153655514
254,2024-04-03 20:20:00,3,93 days 16:35:00,134915.0,320.0,0.31474597273853777
255,2024-04-03 21:51:00,3,93 days 18:06:00,135006.0,91.0,0.3159851301115242
256,2024-04-04 05:47:00,2,94 days 02:02:00,135482.0,476.0,0.31722428748451054
257,2024-04-04 15:49:00,3,94 days 12:04:00,136084.0,602.0,0.3184634448574969
258,2024-04-05 20:34:00,2,95 days 16:49:00,137809.0,1725.0,0.3197026022304833
259,2024-04-07 05:25:00,2,97 days 01:40:00,139780.0,1971.0,0.32094175960346966
260,2024-04-08 07:49:00,2,98 days 04:04:00,141364.0,1584.0,0.322180916976456
261,2024-04-08 14:49:00,1,98 days 11:04:00,141784.0,420.0,0.32342007434944237
262,2024-04-08 14:54:00,3,98 days 11:09:00,141789.0,5.0,0.3246592317224288
263,2024-04-10 09:03:00,3,100 days 05:18:00,144318.0,2529.0,0.32589838909541513
264,2024-04-10 22:30:00,1,100 days 18:45:00,145125.0,807.0,0.3271375464684015
265,2024-04-11 21:24:00,2,101 days 17:39:00,146499.0,1374.0,0.32837670384138784
266,2024-04-12 02:17:00,3,101 days 22:32:00,146792.0,293.0,0.32961586121437425
267,2024-04-12 05:01:00,3,102 days 01:16:00,146956.0,164.0,0.3308550185873606
268,2024-04-13 00:44:00,3,102 days 20:59:00,148139.0,1183.0,0.33209417596034696
269,2024-04-14 02:58:00,3,103 days 23:13:00,149713.0,1574.0,0.3333333333333333
270,2024-04-14 13:03:00,3,104 days 09:18:00,150318.0,605.0,0.3345724907063197
271,2024-04-15 16:47:00,3,105 days 13:02:00,151982.0,1664.0,0.3358116480793061
272,2024-04-15 22:07:00,2,105 days 18:22:00,152302.0,320.0,0.33705080545229243
273,2024-04-16 02:55:00,3,105 days 23:10:00,152590.0,288.0,0.3382899628252788
274,2024-04-16 11:14:00,3,106 days 07:29:00,153089.0,499.0,0.3395291201982652
275,2024-04-17 01:30:00,2,106 days 21:45:00,153945.0,856.0,0.34076827757125155
276,2024-04-17 15:35:00,3,107 days 11:50:00,154790.0,845.0,0.3420074349442379
277,2024-04-18 09:45:00,3,108 days 06:00:00,155880.0,1090.0,0.34324659231722426
278,2024-04-18 20:57:00,3,108 days 17:12:00,156552.0,672.0,0.3444857496902107
279,2024-04-19 23:08:00,2,109 days 19:23:00,158123.0,1571.0,0.34572490706319703
280,2024-04-19 23:30:00,3,109 days 19:45:00,158145.0,22.0,0.3469640644361834
281,2024-04-20 04:10:00,3,110 days 00:25:00,158425.0,280.0,0.3482032218091698
282,2024-04-20 14:30:00,3,110 days 10:45:00,159045.0,620.0,0.34944237918215615
283,2024-04-23 03:00:00,3,112 days 23:15:00,162675.0,3630.0,0.3506815365551425
284,2024-04-23 04:31:00,3,113 days 00:46:00,162766.0,91.0,0.35192069392812886
285,2024-04-25 03:29:00,3,114 days 23:44:00,165584.0,2818.0,0.35315985130111527
286,2024-04-28 21:24:00,3,118 days 17:39:00,170979.0,5395.0,0.3543990086741016
287,2024-04-29 10:41:00,3,119 days 06:56:00,171776.0,797.0,0.355638166047088
288,2024-04-30 10:36:00,2,120 days 06:51:00,173211.0,1435.0,0.35687732342007433
289,2024-04-30 20:01:00,3,120 days 16:16:00,173776.0,565.0,0.35811648079306074
290,2024-05-01 19:35:00,3,121 days 15:50:00,175190.0,1414.0,0.3593556381660471
291,2024-05-02 04:01:00,2,122 days 00:16:00,175696.0,506.0,0.36059479553903345
292,2024-05-03 00:03:00,3,122 days 20:18:00,176898.0,1202.0,0.3618339529120198
293,2024-05-03 07:40:00,2,123 days 03:55:00,177355.0,457.0,0.3630731102850062
294,2024-05-03 15:40:00,3,123 days 11:55:00,177835.0,480.0,0.3643122676579926
295,2024-05-04 01:35:00,3,123 days 21:50:00,178430.0,595.0,0.3655514250309789
296,2024-05-04 23:27:00,2,124 days 19:42:00,179742.0,1312.0,0.3667905824039653
297,2024-05-05 04:45:00,3,125 days 01:00:00,180060.0,318.0,0.3680297397769517
298,2024-05-05 22:52:00,1,125 days 19:07:00,181147.0,1087.0,0.36926889714993805
299,2024-05-08 20:44:00,2,128 days 16:59:00,185339.0,4192.0,0.3705080545229244
300,2024-05-09 23:46:00,1,129 days 20:01:00,186961.0,1622.0,0.3717472118959108
301,2024-05-11 04:16:00,3,131 days 00:31:00,188671.0,1710.0,0.37298636926889717
302,2024-05-11 06:21:00,3,131 days 02:36:00,188796.0,125.0,0.3742255266418835
303,2024-05-12 03:46:00,2,132 days 00:01:00,190081.0,1285.0,0.3754646840148699
